"Automatic Synchronization","Automatische Synchronisierung"
"Inventory and Order synchronization stops. The Module interface remains available.","Die Bestands- und Auftragssynchronisierung wird gestoppt. Die Modulschnittstelle bleibt verfügbar."
"Module Interface and Automatic Synchronization","Modulschnittstelle und automatische Synchronisation"
"Inventory and Order synchronization stops. The Module interface becomes unavailable.","Die Bestands- und Auftragssynchronisierung wird angehalten. Die Modulschnittstelle ist nicht mehr verfügbar."
"Currency ""%currency_code"" is not allowed in <a href=""%url"" target=""_blank"">Currency Setup</a> for Store View ""%store_path"" of your Magento. Currency conversion will not be performed.","Währung ""%currency_code"" ist nicht erlaubt in <a href=""%url"" target=""_blank"">Währungseinstellung</a> für Store View ""%store_path"" Ihres Magento. Währungsumrechnung wird nicht durchgeführt."
"There is no rate for ""%currency_from-%currency_to"" in <a href=""%url"" target=""_blank"">Manage Currency Rates</a> of your Magento. Currency conversion will not be performed.","Es gibt keinen Kurs für ""%currency_from-%currency_to"" in <a href=""%url"" target=""_blank"">Währungskurse</a> Ihres Magentos verwalten. Die Währungsumrechnung wird nicht durchgeführt."
"There is a rate %rate for ""%currency_from-%currency_to"" in <a href=""%url"" target=""_blank"">Manage Currency Rates</a> of your Magento. Currency conversion will be performed automatically.","Es gibt einen Kurs %rate für ""%currency_from-%currency_to"" in <a href=""%url"" target=""_blank"">Währungskurse</a> Ihres Magento verwalten. Die Währungsumrechnung wird automatisch durchgeführt."
Step,Schritt
"Installation Wizard is completed. If you can't proceed, please contact us at <a href=""mailto:%mail"">%mail</a>.","Die Installation des Wizards ist abgeschlossen. Wenn Sie nicht fortfahren können, kontaktieren Sie uns bitte unter <a href=""mailto:%mail"">%mail</a>."
"M2E Kaufland requires activation for further work. To activate your installation,
you should obtain a <strong>License Key</strong>. For more details, please read our
<a href=""%1"" target=""_blank"">Privacy Policy</a>.<br/><br/>
Fill out the form below with the required information. This information will be used to register
you on <a href=""%2"" target=""_blank"">M2E Accounts</a> and auto-generate a new License Key.<br/><br/>
Access to <a href=""%2"" target=""_blank"">M2E Accounts</a> will allow you to manage your Subscription, keep track
of your Trial and Paid terms, control your License Key details, and more.","M2E Kaufland benötigt eine Aktivierung für die weitere Nutzung. Um Ihre Installation zu aktivieren,
müssen Sie einen <strong>Lizenzschlüssel</strong> erhalten. Weitere Details finden Sie in unserer
<a href=""%1"" target=""_blank"">Datenschutzrichtlinie</a>.<br/><br/>
Füllen Sie das folgende Formular mit den erforderlichen Informationen aus. Diese Informationen werden verwendet,
um Sie bei <a href=""%2"" target=""_blank"">M2E Accounts</a> zu registrieren und automatisch einen neuen Lizenzschlüssel zu generieren.<br/><br/>
Der Zugriff auf <a href=""%2"" target=""_blank"">M2E Accounts</a> ermöglicht es Ihnen, Ihr Abonnement zu verwalten,
Ihre Test- und Bezugsbedingungen im Auge zu behalten, die Details Ihres Lizenzschlüssels zu kontrollieren und mehr."
"Terms and Privacy","Bedingungen und Datenschutz"
"not selected","nicht gewählt"
"Module Registration","Modul Registrierung"
"Account Onboarding",Konto-Einführung
"Step 3","Schritt 3"
"Step 4","Schritt 4"
"First Listing Creation","Erstellung der ersten Auflistung"
"On this step, you should link your Kaufland Account with your M2E Kaufland.<br/><br/>","In diesem Schritt sollten Sie Ihr Kaufland-Konto mit Ihrem M2E Kaufland verknüpfen.<br/><br/>"
"The Kaufland token obtaining is currently unavailable. Please try again later.","Der Kaufland-Gutschein ist derzeit nicht verfügbar. Bitte versuchen Sie es später erneut."
"Create First Listing","Erste Auflistung erstellen"
Skip,Überspringen
"In this section, you can provide various Kaufland Marketplace settings, such as Product Identifier configurations, to optimize your marketplace presence.","In diesem Abschnitt können Sie verschiedene Kaufland Marketplace-Einstellungen, wie beispielsweise Produktkennzeichnungskonfigurationen, zur Optimierung Ihrer Marktplatzpräsenz vorstellen."
"Anytime you can change these settings under","Diese Einstellungen können jederzeit geändert werden unter"
"Kaufland > Configuration > Settings","Kaufland > Konfiguration > Einstellungen"
"M2E Kaufland is disabled. Inventory and Order synchronization is not running. The Module interface is unavailable.<br>You can enable the Module under <i>Stores > Settings > Configuration > M2E Kaufland > Module</i>.","M2E Kaufland ist deaktiviert. Die Inventar- und Bestellsynchronisierung läuft nicht. Die Modulschnittstelle ist nicht verfügbar.<br>Sie können das Modul unter <i>Stores > Einstellungen > Konfiguration > M2E Kaufland > Modul</i> aktivieren."
"<p>M2E Kaufland interface cannot work properly and there is no way to work with it correctly,
                    as your Magento is set to the Production Mode and the static content data was not deployed.</p>","<p>Die M2E Kaufland-Schnittstelle kann nicht ordnungsgemäß funktionieren, und es gibt keine Möglichkeit, ordnungsgemäß damit zu arbeiten,
                    da Ihr Magento im Produktionsmodus eingestellt ist und die statischen Inhaltsdaten nicht bereitgestellt wurden.</p>"
"<p>Static content data was not deployed during the last M2E Kaufland installation/upgrade.
                 It may affect some elements of your Magento user interface.</p>
                 <p>Please follow <a href=""%1"" target=""_blank"">these instructions</a>
                 to deploy static view files.</p>

                 <a href=""%2"">Don't Show Again</a><br>","<p>Die statischen Inhaltsdaten wurden während der letzten M2E Kaufland-Installation/Aktualisierung nicht bereitgestellt.
                Dies kann einige Elemente Ihrer Magento-Benutzeroberfläche beeinflussen.</p>
                <p>Bitte befolgen Sie <a href=""%1"" target=""_blank"">diese Anweisungen</a>, um statische Ansichtsdateien bereitzustellen.</p>

                <a href=""%2"">Nicht mehr anzeigen</a><br>"
text,text
"Automatic Synchronization is disabled. You can enable it under <i>Stores > Settings >
                        Configuration > M2E Kaufland > Module & Channels > Automatic Synchronization</i>.","Die automatische Synchronisierung ist deaktiviert. Sie können sie unter <i>Stores > Einstellungen >
                        Konfiguration > M2E Kaufland > Modul & Kanäle > Automatische Synchronisierung</i> aktivieren."
"Attention! AUTOMATIC Synchronization is not running at the moment.
                It does not allow M2E Kaufland to work correctly.
                <br/>Please check this <a href=""%1"" target=""_blank"" class=""external-link"">article</a>
                for the details on how to resolve the problem.","Achtung! Die AUTOMATISCHE Synchronisierung läuft derzeit nicht.
                Dies verhindert, dass M2E Kaufland korrekt funktioniert.
                <br/>Bitte prüfen Sie diesen <a href=""%1"" target=""_blank"" class=""external-link"">Artikel</a>
                für Details zur Behebung des Problems."
"M2E Kaufland Module requires activation. Go to the <a href=""%1"" target =""_blank"">License Page</a>.","Das M2E Kaufland-Modul muss aktiviert werden. Gehen Sie zur <a href=""%1"" target =""_blank"">Lizenzseite</a>."
"M2E Kaufland License Key Validation is failed for this Domain. Go to the <a href=""%1"" target=""_blank"">License Page</a>.","Die Validierung des M2E Kaufland-Lizenzschlüssels ist für diese Domain fehlgeschlagen. Gehen Sie zur <a href=""%1"" target=""_blank"">Lizenzseite</a>."
"M2E Kaufland License Key Validation is failed for this IP. Go to the <a href=""%1"" target=""_blank"">License Page</a>.","Die Validierung des M2E Kaufland-Lizenzschlüssels ist für diese IP fehlgeschlagen. Gehen Sie zur <a href=""%1"" target=""_blank"">Lizenzseite</a>."
"Step is invalid","Schritt ist ungültig"
"Status is invalid","Status ist ungültig"
"Control Panel","Control Panel"
Changed.,Geändert.
"Extension upgrade was completed.","Das Upgrade der Erweiterung wurde abgeschlossen."
"Help Center","Help Center"
"Health Status",Gesundheitszustand
"Settings are saved.","Die Einstellungen werden gespeichert."
Sales,Umsatz
"The Kaufland access obtaining is currently unavailable.<br/>Reason: %error_message","Der Zugriff auf Kaufland ist derzeit nicht verfügbar.<br/>Grund: %error_message"
"Account was created","Konto wurde erstellt"
"Account is not found and cannot be deleted.","Das Konto wurde nicht gefunden und kann nicht gelöscht werden."
"Account was deleted.","Konto wurde gelöscht."
"Account does not exist.","Das Konto existiert nicht."
"Edit Account","Konto bearbeiten"
"Work with this Account is currently unavailable for the following reason: <br/> %error_message","Die Arbeit mit diesem Konto ist derzeit aufgrund des folgenden Fehlers nicht verfügbar: <br/> %error_message"
Accounts,Konten
"Account was saved","Konto wurde gespeichert"
"Access Details were updated","Zugangsdaten wurden aktualisiert"
"Please select Item(s) to remove.","Bitte wählen Sie Artikel zum Entfernen aus."
"%s record(s) were deleted.","%s Datensatz/e wurden gelöscht."
"[%count] Category cannot be removed until it’s unassigned from the existing products.","[%count] Die Kategorie kann erst entfernt werden, wenn ihre Zuordnung zu den vorhandenen Produkten aufgehoben wurde."
"Category not found.","Kategorie nicht gefunden."
"Category data was saved.","Die Kategoriedaten wurden gespeichert."
"Category data has been updated.","Die Kategoriedaten wurden aktualisiert."
"Category data failed to be updated, please try again.","Die Daten der Kategorie konnten nicht aktualisiert werden, bitte versuchen Sie es erneut."
"New Listing Creation","Erstellung neuer Auflistungen"
"Listing was Added","Auflistung wurde hinzugefügt"
"Edit M2E Kaufland Listing ""%listing_title"" Settings","M2E Kaufland Auflistung ""%listing_title"" Einstellungen bearbeiten"
"You should provide correct parameters.","You should provide correct parameters."
"Listing Settings were saved.","Listeneinstellungen wurden gespeichert."
"Listing does not exist.","Die Auflistung existiert nicht."
"Please make sure you finish adding new Products before moving to the next step.","Bitte stellen Sie sicher, dass Sie das Hinzufügen neuer Produkte abschließen, bevor Sie zum nächsten Schritt übergehen."
"M2E Kaufland Listing ""%listing_title""","M2E Kaufland Auflistung ""%listing_title"""
"M2E Kaufland Listing ""%s"" Log","M2E Kaufland Auflistung ""%s"" Log"
"Listings Logs & Events","Auflistungen Logs & Ereignisse"
"Order #%order_id Log","Bestellung #%order_id Log"
"Orders Logs & Events","Bestellungen Logs & Ereignisse"
"Magento Order(s) were created.","Magento Order(s) wurden erstellt."
"%count Magento order(s) were not created. Please <a target=""_blank"" href=""%url"">view Log</a>
                for the details.","%count Magento-Bestellung(en) wurden nicht erstellt. Bitte <a target=""_blank"" href=""%url"">sieh dir das Log an</a>,
               um die Details zu erfahren."
"%count Magento order(s) are already created for the selected Kaufland order(s).","%count Magento-Bestellung(en) sind bereits für die ausgewählte(n) Kaufland-Bestellung(en) angelegt."
"Please specify Required Options.","Bitte geben Sie die gewünschten Optionen an."
"Please select Order(s).","Bitte wählen Sie Bestellung(en)."
"Updating Order(s) Status to Shipped in Progress...","Aktualisierung des Status der Bestellung(en) auf Versendet in Bearbeitung..."
"Order(s) can not be updated for Shipped Status.","Die Bestellung(en) kann/können nicht auf den Status Versendet aktualisiert werden."
"Some of Order(s) can not be updated for Shipped Status.","Bei einigen Bestellungen kann der Status ""versandt"" nicht aktualisiert werden."
"View Order Details","Bestelldetails anzeigen"
"Policy cannot be deleted as it is used in Listing Settings.","Die Policy kann nicht gelöscht werden, da sie in den Auflistungseinstellungen verwendet wird."
"Policy was deleted.","Die Richtlinie wurde gelöscht."
"You don't have any products in Magento catalog.","Sie haben keine Produkte im Magento-Katalog."
"Description Policy data is not specified.","Beschreibung Die Policy-Daten sind nicht angegeben."
"Magento Product does not exist.","Das Magento Produkt existiert nicht."
"The Product Description attribute is selected as a source of the Kaufland Item Description,
                    but this Product has empty description.","Das Attribut Produktbeschreibung ist als Quelle für die Kaufland-Artikelbeschreibung ausgewählt,
                    aber dieses Produkt hat eine leere Beschreibung."
"The Product you selected is not presented in any M2E Kaufland Listing.
                    Thus, the values of the M2E Kaufland Attribute(s), which are used in the Item Description,
                    will be ignored and displayed like #attribute label#.
                    Please, change the Product ID to preview the data.","Das von Ihnen ausgewählte Produkt ist in keinem M2E Kaufland Listing enthalten.
                    Daher werden die Werte der M2E Kaufland Attribute, die in der Artikelbeschreibung verwendet werden,
                    ignoriert und als #Attributbezeichnung# angezeigt.
                    Bitte ändern Sie die Produkt-ID, um eine Vorschau der Daten zu erhalten."
"Preview Description","Vorschau Beschreibung Vorschau der Beschreibung"
"Policy does not exist.","Es gibt keine Policy."
"Edit ""%template_title"" Synchronization Policy","Synchronisierungs-Policy ""%template_title"" bearbeiten"
"Add Synchronization Policy","Synchronisierungs-Policy hinzufügen"
"Edit ""%template_title"" Selling Policy","Bearbeiten der ""%template_title"" Selling Policy"
"Add Selling Policy","Add Selling Policy"
"Edit ""%template_title"" Shipping Policy","Bearbeite ""%template_title"" Versandrichtlinie"
"Add Shipping Policy","Versandrichtlinie hinzufügen"
"Edit ""%template_title"" Description Policy","Bearbeiten ""%template_title""  Beschreibungsrichtlinie"
"Add Description Policy"," Beschreibungsrichtlinie hinzufügen"
"Policy was not saved.","Die Policy wurde nicht gespeichert."
"Policy was saved.","Policy wurde gespeichert."
"Please select Item(s) to clear.","Bitte wählen Sie den/die zu löschenden Artikel aus."
"The Listing(s) Log was cleared.","Das Protokoll der Auflistung(en) wurde gelöscht."
"Params not valid.","Params nicht gültig."
"Products were not Moved. <a target=""_blank"" href=""%url"">View Log</a> for details.","Produkte wurden nicht verschoben. <a target=""_blank"" href=""%url"">View Log</a> für Details."
"%errors_count product(s) were not Moved.
                        Please <a target=""_blank"" href=""%url"">view Log</a> for the details.","%errors_count Produkt(e) wurden nicht verschoben.
                        Bitte <a target=""_blank"" href=""%url"">view Log</a> für Details."
"Product(s) was Moved.","Das Produkt wurde verschoben."
"Set Your Categories","Legen Sie Ihre Kategorien fest"
"Kaufland Category is not set for some Products.","Die Kategorie Kaufland ist für einige Produkte nicht festgelegt."
"Required attributes is not set for some Kaufland Category","Erforderliche Attribute sind für einige Kaufland-Kategorien nicht gesetzt"
"Set Category (All Products same Category)","Kategorie festlegen (alle Produkte derselben Kategorie)"
"Set Category (Manually for each Product)","Kategorie festlegen (Manuell für jedes Produkt)"
"Cannot start Wizard, Listing must be created first.","Der Wizard kann nicht gestartet werden, die Liste muss erst erstellt werden."
"Products were not moved because they already exist in the selected Listing or do not
                            belong to the channel account or storefront of the listing.","Produkte wurden nicht verschoben, weil sie bereits in der ausgewählten Auflistung vorhanden sind oder nicht
                            zum Channel-Konto oder Marktplatz der Auflistung gehören."
"Some products were not moved because they already exist in the selected Listing or do not
                    belong to the channel account or storefront of the listing.","Einige Produkte wurden nicht verschoben, da sie bereits in der ausgewählten Auflistung existieren oder nicht
                    zum Kanal-Konto oder Storefront der Auflistung gehören."
"Description Policy is required. Please add a valid Description Policy to proceed.","Description Policy ist erforderlich. Bitte fügen Sie eine gültige Description Policy hinzu, um fortzufahren."
"Cannot access Wizard, Wizard ID is missing.","Zugriff auf den Wizard nicht möglich, die Wizard-ID fehlt."
"Wizard not found."," Wizard nicht gefunden."
"Select Magento Products","Magento-Produkte auswählen"
"Add Magento Products","Magento-Produkte hinzufügen"
Congratulations,Glückwunsch
"Product search is unavailable due to a missing Product Identifier.
                 Please make sure to set the EAN in Kaufland > Configuration > Settings > Main","Die Produktsuche ist aufgrund eines fehlenden Produkt-Identifikators nicht verfügbar.
                 Bitte stellen Sie sicher, dass EAN in Kaufland > Konfiguration > Einstellungen > Main gesetzt wird"
"Kaufland Product Search","Kaufland Produktsuche"
"Please complete the current step to proceed.","Bitte schließen Sie den aktuellen Schritt ab, um fortzufahren."
"M2E Kaufland is currently under maintenance","M2E Kaufland ist derzeit in Wartung"
"Product does not exist.","Produkt existiert nicht."
"Order Item was Linked.","Artikel bestellen wurde verlinkt."
"Order Item does not exist.","Bestellung Artikel existiert nicht."
"Linking Product ""%title""","Verlinkung Produkt ""%title"""
"Product does not have Required Options.","Das Produkt hat keine erforderlichen Optionen."
"Shipping Information was not resend.","Versandinformationen wurden nicht erneut versandt."
"Shipping Information was not resend for some Orders.","Versandinformationen wurden für einige Bestellungen nicht erneut versandt."
"Shipping Information has been resend.","Versandinformationen wurden erneut versandt."
"Item was Unlinked.","Artikel wurde nicht verlinkt."
"Account id not set.","Konto-Id nicht gesetzt."
"Not found Account.","Nicht gefunden Konto."
"From date not set.","Das Startdatum wurde nicht festgelegt."
"To date not set.","Das Enddatum wurde nicht festgelegt."
"Account must be specified.","Das Konto muss angegeben werden."
"""Listing Selected Items On Kaufland"" task has completed.","Die Aufgabe ""Artikel in Kaufland auflisten"" wurde abgeschlossen."
"""Listing Selected Items On Kaufland"" task has completed with errors.","Die Aufgabe ""Artikel in Kaufland auflisten"" wurde mit Fehlern abgeschlossen."
"""Relisting Selected Items On Kaufland"" task has completed.","Die Aufgabe ""Artikel in Kaufland erneut auflisten"" wurde abgeschlossen."
"""Relisting Selected Items On Kaufland"" task has completed with errors.","Die Aufgabe ""Artikel in Kaufland erneut auflisten"" wurde mit Fehlern abgeschlossen."
"""Revising Selected Items On Kaufland"" task has completed.","Die Aufgabe ""Artikel in Kaufland überarbeiten"" wurde abgeschlossen."
"""Revising Selected Items On Kaufland"" task has completed with errors.","Die Aufgabe ""Artikel in Kaufland überarbeiten"" wurde mit Fehlern abgeschlossen."
"""Stopping Selected Items On Kaufland"" task has completed.","Die Aufgabe ""Artikel in Kaufland stoppen"" wurde abgeschlossen."
"""Stopping Selected Items On Kaufland"" task has completed with errors.","Die Aufgabe ""Stoppen ausgewählter Artikel auf Kaufland"" wurde mit Fehlern abgeschlossen."
"""Stopping On Kaufland And Removing From Listing Selected Items"" task has completed.","Die Aufgabe ""Anhalten bei Kaufland und Entfernen ausgewählter Artikel aus der Auflistung"" ist abgeschlossen."
"""Stopping On Kaufland And Removing From Listing Selected Items""as completed with errors.","""Kaufland stoppen und ausgewählte Artikel aus der Auflistung entfernen"" wurde mit Fehlern abgeschlossen."
"Magento product not found. Please reload the page.","Magento Produkt nicht gefunden. Bitte laden Sie die Seite neu."
"You are trying to use the unknown License Key.","Sie versuchen den unbekannten Lizenzschlüssel zu verwenden."
"The License Key has been updated.","Der Lizenzschlüssel wurde aktualisiert."
"The License has been refreshed.","Die Lizenz wurde aktualisiert."
"Log for %title has been cleared.","Log für %title wurde gelöscht."
"All Log for %title has been cleared.","Alle Protokolle für %title wurden gelöscht."
"Contact Us","Kontaktiere uns"
"Synchronization Logs",Synchronisationsprotokolle
"Configuration of %channel Integration","Konfiguration von %channel Integration"
"The Kaufland access obtaining is currently unavailable.<br/>Reason: %error_message
</br>Go to the <a href=""%url"" target=""_blank"">License Page</a>.","Der Zugang zu Kaufland ist derzeit nicht verfügbar.<br/>Grund: %error_message
</br>Gehen Sie zur <a href=""%url"" target=""_blank"">Lizenzseite</a>."
"You should fill all required fields.","Sie sollten alle erforderlichen Felder ausfüllen."
"License Creation is failed. Please contact M2E Kaufland Support for resolution.","Die Lizenzerstellung ist fehlgeschlagen. Bitte kontaktieren Sie den M2E Kaufland Support für eine Lösung."
"Requested store is not found","Angeforderter Speicher wird nicht gefunden"
"Website with id %value does not exist.","Die Website mit der Id %value existiert nicht."
"Category with %category_id doen't exist","Kategorie mit %category_id existiert nicht"
"Category of level 1 must be provided.","Es muss eine Kategorie der Stufe 1 angegeben werden."
"Store with %store_id doesn't exist.","Die Filiale mit %store_id existiert nicht."
"Website with id %value does not exists.","Die Website mit der Id %value existiert nicht."
"Store with %code already exists.","Speicher mit %code existiert bereits."
"Group with id %group_id doesn't belong towebsite with %site_id.","Die Gruppe mit der Id %group_id gehört nicht zur Website mit der %site_id."
"Website with code %value already exists","Website mit Code %value existiert bereits"
"Fatal error occurred","Fataler Fehler aufgetreten"
string,string
here,hier
"Kaufland Integration",Kaufland-Integration
"Storefront %code not found.","Storefront %code nicht gefunden."
"The token of Kaufland account ""%account_name"" is no longer valid.
         Please edit your Kaufland account and get a new token.","Das Token des Kaufland-Kontos ""%account_name"" ist nicht mehr gültig.
         Bitte bearbeiten Sie Ihr Kaufland-Konto und holen Sie sich ein neues Token."
"%1 doesn't extends \M2E\Kaufland\Model\ActiveRecord\AbstractModel","%1 doesn't extends \M2E\Kaufland\Model\ActiveRecord\AbstractModel"
"%1 can't be cached","%1 kann nicht im Cache gespeichert werden"
"M2E Kaufland Server connection failed. Find the solution <a target=""_blank"" href=""%url"">here</a>","M2E Kaufland Server Verbindung fehlgeschlagen. Finden Sie die Lösung <a target=""_blank"" href=""%url"">hier</a>"
"Internal Server Error(s) [%error_message]","Internal Server Error(s) [%error_message]"
"The ""Reserve Cancellation"" Action for Account ""%1"" was completed with error.","Die Aktion ""Reservierungsstorno"" für das Konto ""%1"" wurde mit einem Fehler abgeschlossen."
"Shipping order error. Reason: %reason","Fehler beim Versenden der Bestellung. Grund: %reason"
"Order status was updated to Shipped. Tracking number %tracking for %carrier has been sent to Kaufland","Der Bestellstatus wurde auf Versendet aktualisiert. Die Trackingnummer %tracking für %carrier wurde an Kaufland gesendet"
"The ""Upload Orders By User"" Action for Kaufland Account ""%account"" was completed with error.","Die Aktion ""Upload Bestellungen nach Benutzer"" für Kaufland Konto ""%account"" wurde mit einem Fehler abgeschlossen."
"Product was deleted and is no longer available on the channel","Produkt wurde gelöscht und ist nicht mehr auf dem Kanal verfügbar"
"M2E Kaufland Health Status Notification","M2E Kaufland Benachrichtigung über den Gesundheitszustand"
"Something went wrong with your M2E Kaufland running and some actions from your side are required.
You can find detailed information in <a target=""_blank"" href=""{$manageUrl}"">M2E Kaufland Health Status Center</a>.","Etwas ist mit Ihrem M2E Kaufland Betrieb schiefgegangen, und einige Maßnahmen von Ihrer Seite sind erforderlich.
Detaillierte Informationen finden Sie im <a target=""_blank"" href=""{$manageUrl}"">M2E Kaufland Gesundheitsstatus-Center</a>."
"Some MySQL tables or their columns are missing. It can cause critical issues in Module work. Please contact Support at <a href=""mailto:support@m2epro.com"">support@m2epro.com</a> for a solution.","Einige MySQL-Tabellen oder deren Spalten fehlen. Dies kann zu kritischen Problemen bei der Modulfunktion führen. Bitte kontaktieren Sie den Support unter <a href=""mailto:support@m2epro.com"">support@m2epro.com</a> für eine Lösung."
"Some MySQL tables or their columns may have incorrect definitions. If you face any unusual behavior of the Module, please contact Support at <a href=""mailto:support@m2epro.com"">support@m2epro.com</a>.","Einige MySQL-Tabellen oder deren Spalten könnten falsche Definitionen haben. Wenn Sie ungewöhnliches Verhalten des Moduls feststellen, kontaktieren Sie bitte den Support unter <a href=""mailto:support@m2epro.com"">support@m2epro.com</a>."
"During the last 24 hours, M2E Kaufland has not created Magento orders for <strong>%failed_orders_count</strong>
imported Channel orders. See the <a target=""_blank"" href=""%url"">Order Log</a> for more details.","In den letzten 24 Stunden hat M2E Kaufland keine Magento-Bestellungen für <strong>%failed_orders_count</strong>
importierte Kanalbestellungen erstellt. Weitere Details finden Sie im <a target=""_blank"" href=""%url"">Bestellprotokoll</a>."
"M2E Kaufland has recorded <b>%1</b>
messages to the System Log during the last hour. <a target=""_blank"" href=""%2"">Click here</a> for the details.","M2E Kaufland hat in der letzten Stunde <b>%1</b> Nachrichten im Systemprotokoll aufgezeichnet. <a target=""_blank"" href=""%2"">Klicken Sie hier</a> für Details."
"M2E Kaufland has recorded <b>%1</b> messages to the System Log during the last hour.
<a href=""%2"">Click here</a> for the details.","M2E Kaufland hat in der letzten Stunde <b>%1</b> Meldungen im System Log aufgezeichnet.
<a href=""%2"">Klicken Sie hier</a> für die Details."
"%1: Attribute(s) %2 were not found in this Product and its value was not sent.","%1: Attribut(e) %2 wurde(n) in diesem Produkt nicht gefunden und sein Wert wurde nicht gesendet."
"Product details (Title, Description, Images, Category) could not be updated. To revise the data, please ensure that
             a Description Policy is assigned to the Listing and a proper Kaufland category is set for the Product.","Product details (Title, Description, Images, Category) could not be updated. To revise the data, please ensure that
             a Description Policy is assigned to the Listing and a proper Kaufland category is set for the Product."
"Item(s) were not listed. The List rules set in Synchronization Policy are not met.","Eintrag(e) wurden nicht aufgelistet. Die in der Synchronisierungsrichtlinie festgelegten Listenregeln sind nicht erfüllt."
"Item(s) were not revised. No relevant product changes were detected to be updated on the channel.","Artikel(e) wurden nicht überarbeitet. Es wurden keine relevanten Produktänderungen auf dem Kanal erkannt."
"Item(s) were not relisted. The Relist rules set in Synchronization Policy are not met.","Item(s) wurden nicht verknüpft. Die in der Synchronisierungsrichtlinie festgelegten Relist-Regeln werden nicht erfüllt."
"Item(s) were not stopped. The Stop rules set in Synchronization Policy are not met.","Item(s) wurden nicht gestoppt. Die Stop-Regeln in der Synchronisierungsrichtlinie sind nicht erfüllt."
"Product was not created successfully.","Das Produkt wurde nicht erfolgreich erstellt."
"Product was Listed with QTY %qty, Price %price","Produkt wurde mit QTY %qty, Preis %price aufgelistet"
"EAN is missing a value.","Der EAN fehlt ein Wert."
"Product was not revised","Produkt wurde nicht überarbeitet"
"Product was revised","Produkt wurde überarbeitet"
"Product with the same SKU already exists in Unmanaged Items.
                 Once the Item is mapped to a Magento Product, it can be moved to an M2E Listing.","Produkt mit der gleichen SKU existiert bereits in Unmanaged Items.
                 Sobald der Artikel einem Magento-Produkt zugeordnet ist, kann er in ein M2E- Auflistung verschoben werden."
"Product with the same SKU already exists in your %listing_title Listing with the same Kaufland Offer ID.","Produkt mit der gleichen SKU existiert bereits in Ihrem %listing_title Listing mit der gleichen Kaufland Angebots-ID."
"Handling Time is missing or invalid. Please ensure that the Attribute %attribute_title set for Handling Time has a valid value.","Die Bearbeitungszeit fehlt oder ist ungültig. Bitte vergewissern Sie sich, dass das Attribut %attribute_title für die Bearbeitungszeit einen gültigen Wert hat."
"Handling Time must be positive whole number less than 100","Die Bearbeitungszeit muss eine positive ganze Zahl kleiner als 100 sein"
"Kaufland Values",Kaufland-Werte
"Tax Vat for %code storefront not defined.","Mehrwertsteuer für %code Storefront nicht definiert."
"Item was deleted from Magento.","Der Artikel wurde aus dem Magento gelöscht."
"Item was deleted from Magento and stopped on the Channel.","Artikel wurde aus Magento gelöscht und im Channel gestoppt."
"Listing was deleted","Auflistung wurde gelöscht"
"Product was Added","Produkt wurde hinzugefügt"
"Item was Moved","Der Artikel wurde verschoben"
"The Product was not moved because it already exists in the selected Listing","Das Produkt wurde nicht verschoben, da es bereits in der ausgewählten Auflistung vorhanden ist"
"Item was moved from Listing %previous_listing_name.","Artikel wurde aus Listing %previous_listing_name verschoben."
"Product %product_title was moved to Listing %current_listing_name","Produkt %product_title wurde zu Listing %current_listing_name verschoben"
"You cannot proceed because the Wizard has already been completed.","Sie können nicht fortfahren, da der Wizard bereits abgeschlossen ist."
"M2E Kaufland Notes","M2E Kaufland Notizen"
is,ist
"is not","ist nicht"
"equals or greater than","gleich oder größer ist als"
"equals or less than","ist gleich oder kleiner als"
"greater than","größer als"
"less than","weniger als"
contains,enthält
"does not contain","enthält nicht"
"is one of","ist eines der"
"is not one of","ist nicht einer der"
"is empty","ist leer"
"is not empty","nicht leer ist"
"Please choose a Condition to add...","Bitte wählen Sie eine Bedingung zum Hinzufügen..."
"Conditions Combination","Bedingungen Kombination"
"Product Attribute",Produkt-Attribut
ALL,ALLE
ANY,ANY
TRUE,TRUE
FALSE,FALSE
"If %1 of these Conditions are %2:","Wenn %1 dieser Bedingungen %2 sind:"
"If %1 of these Conditions are %1:","Wenn %1 dieser Bedingungen %1 sind:"
"Attribute Set",Attributsatz
"Open Chooser","Auswahlliste öffnen"
"Product Type",Produkttyp
"A new version of M2E Kaufland Connect is now available! Upgrade now to access the latest features and improvements.","Eine neue Version von M2E Kaufland Connect ist jetzt verfügbar! Aktualisieren Sie jetzt und nutzen Sie die neuesten Funktionen und Verbesserungen."
"Product creation is disabled in ""Account > Orders > Product Not Found"".","Die Produkterstellung ist unter ""Konto > Bestellungen > Produkt nicht gefunden"" deaktiviert."
"Custom Note for the corresponding Kaufland order was deleted.","Benutzerdefinierte Notiz für die entsprechende Kaufland-Bestellung wurde gelöscht."
"Custom Note was added to the corresponding Kaufland order: %note.","Custom Note wurde der entsprechenden Kaufland-Bestellung hinzugefügt: %note."
"Custom Note for the corresponding Kaufland order was updated: %note.","Custom Note für die entsprechende Kaufland-Bestellung wurde aktualisiert: %note."
"Kaufland Delivery Option","Kaufland Lieferoption"
"QTY reserve for selected Order(s) was canceled.","Die Mengenreservierung für die ausgewählte(n) Bestellung(en) wurde aufgehoben."
"QTY reserve for selected Order(s) was not canceled.","Die Mengenreserve für die ausgewählte(n) Bestellung(en) wurde nicht storniert."
